rpm,speed,temperature,throttle,battery
3.096297851562500000e+03,8.748924255371093750e+01,8.702074432373046875e+01,2.659746360778808594e+01,1.392184638977050781e+01
1.896480957031250000e+03,5.348490142822265625e+01,8.994599914550781250e+01,1.239380550384521484e+01,1.259616565704345703e+01
2.973162841796875000e+03,8.288565063476562500e+01,9.306533050537109375e+01,8.963800811767578125e+01,1.295677661895751953e+01
2.499450927734375000e+03,6.985977935791015625e+01,8.783128356933593750e+01,5.856637954711914062e+01,1.309509754180908203e+01
3.418327636718750000e+03,9.634272766113281250e+01,8.763449096679687500e+01,9.295989990234375000e+01,1.228796482086181641e+01
2.256911865234375000e+03,6.274325942993164062e+01,8.753995513916015625e+01,8.870938110351562500e+01,1.427030658721923828e+01
1.033957885742187500e+03,2.905837249755859375e+01,8.552302551269531250e+01,3.946571731567382812e+01,1.234597587585449219e+01
2.057222412109375000e+03,5.738232803344726562e+01,9.230708312988281250e+01,3.492694091796875000e+01,1.442011642456054688e+01
8.736288452148437500e+02,2.334213829040527344e+01,8.860906219482421875e+01,1.500399208068847656e+01,1.294372749328613281e+01
8.627000732421875000e+02,2.400171089172363281e+01,9.328796386718750000e+01,5.450163650512695312e+01,1.289984130859375000e+01
3.117591552734375000e+03,8.697048187255859375e+01,8.775254821777343750e+01,5.838097000122070312e+01,1.330598163604736328e+01
1.066307006835937500e+03,2.899418640136718750e+01,8.539981842041015625e+01,7.795525360107421875e+01,1.416455841064453125e+01
3.820105468750000000e+03,1.067192459106445312e+02,8.865772247314453125e+01,1.993194580078125000e+01,1.448811912536621094e+01
3.489881103515625000e+03,9.831319427490234375e+01,9.031101226806640625e+01,2.490617752075195312e+01,1.398104667663574219e+01
1.697094604492187500e+03,4.740610504150390625e+01,9.214752197265625000e+01,6.178438568115234375e+01,1.403207969665527344e+01
3.933838623046875000e+03,1.099672164916992188e+02,8.968935394287109375e+01,1.598670482635498047e+01,1.244636058807373047e+01
3.718387207031250000e+03,1.038650588989257812e+02,9.345285797119140625e+01,3.111242485046386719e+01,1.337977313995361328e+01
2.346506591796875000e+03,6.613559722900390625e+01,9.469216156005859375e+01,9.608821105957031250e+01,1.308931255340576172e+01
3.941790039062500000e+03,1.102645645141601562e+02,9.406716156005859375e+01,5.259113693237304688e+01,1.358634471893310547e+01
3.484925292968750000e+03,9.782400512695312500e+01,1.323015441894531250e+02,5.028516769409179688e+01,1.212174415588378906e+01
1.004712158203125000e+03,2.755614280700683594e+01,8.601786041259765625e+01,8.555764198303222656e+00,1.277805805206298828e+01
3.639641113281250000e+03,1.017022018432617188e+02,9.423394775390625000e+01,1.388100528717041016e+01,1.403024768829345703e+01
2.153844482421875000e+03,-5.053173303604125977e-01,8.737685394287109375e+01,6.469350433349609375e+01,1.318121051788330078e+01
3.597666259765625000e+03,1.001696395874023438e+02,8.901284790039062500e+01,7.660893249511718750e+01,1.264809894561767578e+01
2.898056152343750000e+03,8.204273223876953125e+01,9.072814178466796875e+01,9.794187164306640625e+01,1.278990459442138672e+01
1.618008789062500000e+03,4.601741027832031250e+01,8.716399383544921875e+01,8.290382385253906250e+01,1.254779148101806641e+01
1.391420776367187500e+03,3.885792541503906250e+01,8.688557434082031250e+01,7.195345306396484375e+01,1.262502193450927734e+01
3.865170898437500000e+03,1.084269256591796875e+02,8.640890502929687500e+01,5.488396286964416504e-01,1.414222908020019531e+01
2.543653320312500000e+03,7.091957092285156250e+01,9.489440155029296875e+01,6.521566867828369141e+00,1.433028316497802734e+01
3.347782714843750000e+03,9.368870544433593750e+01,8.927400207519531250e+01,5.731535911560058594e+00,1.379435920715332031e+01
3.632135742187500000e+03,1.023654785156250000e+02,8.897924041748046875e+01,8.659040069580078125e+01,1.289523506164550781e+01
3.287656738281250000e+03,9.187151336669921875e+01,8.938336944580078125e+01,8.148398399353027344e+00,1.399682140350341797e+01
2.133453125000000000e+03,5.976260375976562500e+01,8.562570953369140625e+01,1.094873237609863281e+01,1.223838329315185547e+01
1.748600341796875000e+03,4.948966598510742188e+01,9.007046508789062500e+01,3.643518829345703125e+01,1.301078033447265625e+01
2.250495849609375000e+03,6.310257720947265625e+01,8.843292236328125000e+01,4.203817749023437500e+01,1.439802360534667969e+01
2.914819824218750000e+03,8.133834075927734375e+01,9.107881164550781250e+01,3.003670310974121094e+01,1.255257892608642578e+01
3.129098632812500000e+03,8.810159301757812500e+01,8.818326568603515625e+01,4.612088775634765625e+01,1.306194210052490234e+01
1.966320190429687500e+03,5.593864440917968750e+01,9.328615570068359375e+01,2.416811370849609375e+01,1.285719013214111328e+01
3.339782958984375000e+03,9.415114593505859375e+01,9.055461883544921875e+01,8.020597839355468750e+01,1.431175422668457031e+01
2.628956787109375000e+03,7.273869323730468750e+01,8.716941833496093750e+01,2.636211395263671875e+01,1.266741085052490234e+01
3.427429199218750000e+03,9.568287658691406250e+01,9.128473663330078125e+01,4.356124877929687500e+01,1.238414287567138672e+01
1.924711791992187500e+03,5.346818161010742188e+01,8.671831512451171875e+01,2.166717147827148438e+01,1.209673500061035156e+01
2.208752197265625000e+03,6.114748764038085938e+01,8.915467834472656250e+01,3.849867630004882812e+01,1.227785110473632812e+01
3.616495849609375000e+03,1.008037643432617188e+02,9.185752105712890625e+01,5.001622772216796875e+01,1.359244060516357422e+01
2.243666259765625000e+03,6.248820495605468750e+01,8.506716156005859375e+01,2.881993103027343750e+01,1.387830924987792969e+01
6.895028320312500000e+03,9.559108734130859375e+01,9.013095855712890625e+01,1.220614433288574219e+01,1.444629287719726562e+01
1.841958251953125000e+03,5.147694396972656250e+01,8.654827880859375000e+01,7.874442291259765625e+01,1.215179920196533203e+01
2.900767578125000000e+03,8.126817321777343750e+01,8.652449798583984375e+01,2.583962631225585938e+01,1.330431652069091797e+01
1.238969116210937500e+03,3.458311080932617188e+01,9.032959747314453125e+01,2.829936742782592773e-01,1.335725879669189453e+01
2.682459472656250000e+03,7.508869171142578125e+01,9.355962371826171875e+01,6.100244903564453125e+01,1.232284069061279297e+01
2.891492431640625000e+03,8.169628143310546875e+01,8.979045867919921875e+01,4.972875118255615234e+00,1.298768901824951172e+01
1.102293334960937500e+03,3.163209152221679688e+01,8.762460327148437500e+01,9.368131256103515625e+01,1.260242652893066406e+01
3.753166015625000000e+03,1.047563552856445312e+02,9.204396820068359375e+01,1.491841793060302734e+01,1.333346843719482422e+01
3.081551025390625000e+03,8.631008911132812500e+01,8.873587799072265625e+01,2.172317504882812500e+00,9.999057769775390625e+00
1.208192138671875000e+03,3.372201919555664062e+01,9.493589782714843750e+01,1.902086257934570312e+01,1.225285530090332031e+01
7.200088867187500000e+03,7.539670562744140625e+01,8.923091888427734375e+01,8.171611022949218750e+01,1.431565380096435547e+01
2.344971679687500000e+03,6.553919982910156250e+01,8.534844207763671875e+01,3.542579174041748047e+00,1.287342071533203125e+01
2.811552246093750000e+03,7.884564208984375000e+01,9.253706359863281250e+01,9.259623718261718750e+01,1.388458728790283203e+01
2.517919189453125000e+03,7.045897674560546875e+01,9.352776336669921875e+01,7.514178466796875000e+01,1.357053279876708984e+01
1.909026000976562500e+03,5.304088211059570312e+01,8.940746307373046875e+01,8.872856903076171875e+01,1.320233631134033203e+01
8.930291748046875000e+02,2.487699699401855469e+01,9.149208831787109375e+01,5.739842224121093750e+01,1.239060306549072266e+01
1.745003173828125000e+03,4.858686447143554688e+01,8.990831756591796875e+01,2.735493087768554688e+01,1.366823863983154297e+01
1.360991088867187500e+03,3.860371780395507812e+01,9.191674804687500000e+01,9.523171234130859375e+01,1.297321128845214844e+01
2.456265136718750000e+03,6.876427459716796875e+01,8.622972106933593750e+01,1.058533477783203125e+01,1.238259220123291016e+01
8.730389404296875000e+02,2.432273483276367188e+01,1.246268005371093750e+02,6.851665496826171875e+01,1.325835132598876953e+01
8.451028442382812500e+02,2.416791152954101562e+01,8.652812957763671875e+01,2.184113311767578125e+01,1.418187522888183594e+01
2.402371826171875000e+03,6.718469238281250000e+01,8.513936614990234375e+01,2.296560287475585938e+01,1.232955551147460938e+01
1.862776000976562500e+03,5.149000167846679688e+01,9.215544128417968750e+01,1.282973194122314453e+01,1.248786067962646484e+01
3.943301757812500000e+03,1.104612731933593750e+02,9.284197998046875000e+01,6.049504470825195312e+01,1.268273925781250000e+01
2.128101562500000000e+03,6.035808563232421875e+01,8.535446929931640625e+01,2.445043182373046875e+01,1.319532203674316406e+01
2.115689941406250000e+03,5.942604064941406250e+01,8.609089660644531250e+01,9.166599273681640625e+01,1.349786472320556641e+01
2.103842041015625000e+03,5.947409439086914062e+01,8.591726684570312500e+01,6.043034362792968750e+01,1.325424957275390625e+01
1.050428833007812500e+03,2.936920356750488281e+01,9.461833190917968750e+01,8.497475624084472656e+00,1.409028911590576172e+01
3.900238525390625000e+03,1.093176651000976562e+02,8.586991119384765625e+01,9.805200958251953125e+01,1.237370204925537109e+01
1.527228271484375000e+03,4.264652252197265625e+01,9.251879119873046875e+01,1.569692802429199219e+01,1.432460594177246094e+01
2.403604736328125000e+03,6.741656494140625000e+01,8.815058135986328125e+01,3.133226776123046875e+01,1.386279296875000000e+01
3.055482666015625000e+03,8.411998748779296875e+01,8.956404113769531250e+01,3.863414382934570312e+01,1.290399742126464844e+01
1.536001220703125000e+03,4.311809158325195312e+01,9.123268890380859375e+01,7.609288024902343750e+01,1.224443340301513672e+01
3.249498779296875000e+03,9.170813751220703125e+01,9.351995849609375000e+01,7.239723205566406250e+01,1.284823608398437500e+01
1.868776489257812500e+03,5.256796646118164062e+01,9.180556488037109375e+01,4.214675521850585938e+01,1.311316967010498047e+01
1.588722778320312500e+03,4.402400970458984375e+01,8.725778198242187500e+01,6.560475921630859375e+01,1.281877994537353516e+01
2.114254882812500000e+03,5.925246047973632812e+01,8.800364685058593750e+01,2.727771377563476562e+01,1.290152072906494141e+01
2.743076660156250000e+03,7.742259216308593750e+01,8.869984436035156250e+01,4.176192855834960938e+01,1.229599761962890625e+01
1.717580444335937500e+03,4.963650894165039062e+01,9.422389221191406250e+01,5.568324279785156250e+01,1.250669479370117188e+01
2.326450927734375000e+03,6.398014068603515625e+01,8.566215515136718750e+01,6.775231170654296875e+01,1.205915355682373047e+01
2.479836914062500000e+03,6.934056091308593750e+01,9.279929351806640625e+01,8.995301818847656250e+01,1.409720706939697266e+01
3.875362792968750000e+03,1.084021835327148438e+02,8.792642974853515625e+01,3.859633636474609375e+01,1.241201305389404297e+01
2.862394775390625000e+03,7.971910858154296875e+01,8.908296203613281250e+01,7.842097473144531250e+01,1.238716983795166016e+01
3.221278076171875000e+03,9.070699310302734375e+01,9.428526306152343750e+01,5.042193603515625000e+01,1.332955932617187500e+01
2.525338623046875000e+03,7.025707244873046875e+01,8.885414123535156250e+01,8.358629608154296875e+01,1.218784809112548828e+01
8.237100830078125000e+02,2.235642433166503906e+01,8.896498870849609375e+01,7.316377258300781250e+01,1.381729698181152344e+01
3.345035156250000000e+03,9.439188385009765625e+01,9.092176818847656250e+01,1.544446468353271484e+01,1.275895690917968750e+01
3.656962158203125000e+03,1.028171768188476562e+02,9.207740020751953125e+01,8.271642303466796875e+01,1.269421672821044922e+01
3.002629150390625000e+03,8.373316955566406250e+01,8.792691802978515625e+01,1.007401275634765625e+02,1.434252738952636719e+01
1.225417968750000000e+03,3.447636032104492188e+01,9.201406860351562500e+01,2.506829833984375000e+01,1.338517761230468750e+01
3.311878173828125000e+03,9.227999877929687500e+01,8.807131195068359375e+01,6.084503555297851562e+01,1.283025264739990234e+01
1.147588378906250000e+03,3.177414512634277344e+01,1.376695404052734375e+02,4.158329391479492188e+01,1.350315570831298828e+01
3.806480224609375000e+03,1.065842056274414062e+02,8.915107727050781250e+01,6.488469696044921875e+01,1.383372688293457031e+01
2.968386474609375000e+03,8.375848388671875000e+01,9.066938018798828125e+01,7.584222412109375000e+01,1.445854282379150391e+01
6.838309082031250000e+03,3.774220275878906250e+01,9.220727539062500000e+01,4.777687072753906250e+01,1.316266345977783203e+01
1.113226440429687500e+03,3.127603530883789062e+01,8.914177703857421875e+01,4.245795249938964844e+00,1.312054061889648438e+01
3.341985107421875000e+03,9.337358093261718750e+01,8.922956085205078125e+01,4.223230743408203125e+01,1.238313102722167969e+01
1.823633911132812500e+03,4.996860122680664062e+01,8.606489562988281250e+01,1.380617332458496094e+01,1.304333972930908203e+01
3.908348876953125000e+03,1.098653106689453125e+02,8.770920562744140625e+01,4.889755249023437500e+01,1.209327602386474609e+01
3.386790039062500000e+03,9.573754119873046875e+01,8.757332611083984375e+01,2.624306106567382812e+01,1.435748195648193359e+01
2.946948242187500000e+03,8.299381256103515625e+01,8.787861633300781250e+01,6.434898376464843750e+00,1.287557506561279297e+01
2.518687011718750000e+03,7.061734771728515625e+01,8.860510253906250000e+01,8.695114898681640625e+01,1.307290554046630859e+01
1.410056762695312500e+03,3.910647964477539062e+01,8.579069519042968750e+01,4.892290496826171875e+01,1.218832683563232422e+01
2.499364257812500000e+03,7.039833068847656250e+01,9.129521179199218750e+01,3.889475631713867188e+01,1.396706390380859375e+01
1.722649902343750000e+03,4.866991424560546875e+01,8.639752197265625000e+01,1.999081993103027344e+01,1.201840591430664062e+01
3.918631835937500000e+03,1.094191818237304688e+02,9.468572998046875000e+01,6.267923736572265625e+01,1.257337093353271484e+01
3.854747802734375000e+03,1.085375442504882812e+02,1.254407043457031250e+02,9.166939544677734375e+01,1.305501079559326172e+01
2.096862304687500000e+03,5.866101837158203125e+01,9.076448059082031250e+01,7.231606292724609375e+01,1.409101104736328125e+01
1.820396606445312500e+03,5.005614089965820312e+01,9.009182739257812500e+01,4.392814159393310547e+00,1.240422534942626953e+01
3.530915771484375000e+03,9.772629547119140625e+01,9.037705993652343750e+01,4.885990619659423828e+00,1.312075710296630859e+01
3.148322998046875000e+03,8.922631835937500000e+01,8.657712554931640625e+01,6.025852203369140625e+01,1.395256900787353516e+01
1.387089355468750000e+03,3.904897308349609375e+01,8.820524597167968750e+01,6.373344421386718750e+01,1.253185081481933594e+01
8.697804565429687500e+02,2.385045242309570312e+01,8.850285339355468750e+01,6.581372022628784180e-01,1.421146297454833984e+01
3.016723876953125000e+03,8.428100585937500000e+01,8.534182739257812500e+01,6.276794433593750000e+01,1.254541778564453125e+01
1.056897094726562500e+03,2.911227035522460938e+01,8.712704467773437500e+01,6.849364471435546875e+01,1.407010746002197266e+01
2.897469970703125000e+03,8.019792175292968750e+01,9.449851226806640625e+01,7.485144805908203125e+01,1.419066810607910156e+01
2.971553955078125000e+03,8.305529022216796875e+01,9.266877746582031250e+01,6.284761810302734375e+01,1.238143920898437500e+01
3.880362792968750000e+03,1.094597854614257812e+02,8.731753540039062500e+01,9.264944076538085938e+00,1.416565227508544922e+01
2.183440917968750000e+03,6.168935012817382812e+01,8.653528594970703125e+01,8.376172637939453125e+01,1.321096038818359375e+01
1.784861206054687500e+03,4.960952758789062500e+01,9.293201446533203125e+01,6.459211730957031250e+01,1.233263206481933594e+01
1.149488525390625000e+03,3.199510574340820312e+01,8.639324951171875000e+01,1.463043594360351562e+01,1.257575035095214844e+01
2.173553222656250000e+03,6.088022232055664062e+01,8.912854766845703125e+01,2.813221168518066406e+01,1.343550014495849609e+01
3.302173583984375000e+03,9.231868743896484375e+01,8.523643493652343750e+01,7.885244750976562500e+01,1.427367115020751953e+01
